Start Date;Start Hour;End Date;End Hour;Maneuver Duration;Data available;Satellite;Maneuver;Maneuver Type;Propellant Type;Propellant subtype;Propellant Name
18/12/2018;17:59:33;18/12/2018;18:00:26;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/04/2019;20:33:46;14/04/2019;20:34:39;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/06/2019;19:47:10;16/06/2019;19:48:02;00:00:52;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/08/2019;18:50:04;06/08/2019;18:50:57;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/12/2019;15:26:36;03/12/2019;15:26:39;00:00:03;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/03/2020;00:10:06;12/03/2020;00:10:59;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/07/2020;21:24:28;23/07/2020;21:25:21;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/10/2020;20:13:37;29/10/2020;20:14:29;00:00:52;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/02/2021;00:43:24;04/02/2021;00:44:17;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/05/2021;18:07:07;05/05/2021;18:07:59;00:00:52;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/07/2021;15:51:56;22/07/2021;15:52:49;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/11/2021;22:57:44;07/11/2021;22:58:37;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/02/2022;21:20:50;15/02/2022;21:21:43;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/04/2022;19:38:55;07/04/2022;22:36:00;02:57:05;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/04/2022;20:15:39;11/04/2022;23:13:37;02:57:58;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/04/2022;22:06:06;18/04/2022;01:04:04;02:57:58;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/04/2022;21:03:26;20/04/2022;00:01:43;02:58:17;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/04/2022;19:59:33;21/04/2022;22:50:04;02:50:31;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/04/2022;19:13:41;24/04/2022;19:14:39;00:00:58;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/06/2022;08:13:06;06/06/2022;08:14:00;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/08/2022;22:36:02;21/08/2022;22:36:54;00:00:52;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/10/2022;19:45:29;10/10/2022;19:46:22;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/12/2022;18:24:23;13/12/2022;18:25:16;00:00:53;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/02/2023;00:27:39;01/02/2023;00:28:33;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/02/2023;21:23:43;02/02/2023;21:24:38;00:00:55;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/03/2023;19:51:19;26/03/2023;19:52:13;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/05/2023;23:52:58;24/05/2023;23:53:52;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/07/2023;20:12:55;30/07/2023;20:13:49;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/09/2023;21:56:44;26/09/2023;21:57:38;00:00:54;All data available;JASON3;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/02/2013;13:14:25;27/02/2013;13:19:47;00:05:22;All data available;SARAL;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/02/2013;14:58:09;27/02/2013;15:04:15;00:06:06;All data available;SARAL;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
01/03/2013;15:51:20;01/03/2013;15:53:11;00:01:51;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/03/2013;06:03:45;02/03/2013;06:05:32;00:01:47;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/03/2013;02:10:09;03/03/2013;02:12:00;00:01:51;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/03/2013;01:05:46;05/03/2013;01:06:48;00:01:02;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/03/2013;00:03:34;13/03/2013;00:04:23;00:00:49;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/03/2013;12:14:27;23/03/2013;12:14:30;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/04/2013;12:54:27;13/04/2013;12:54:29;00:00:02;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/05/2013;12:48:23;15/05/2013;12:48:26;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/06/2013;12:25:11;07/06/2013;12:25:13;00:00:02;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/06/2013;13:31:11;24/06/2013;13:31:13;00:00:02;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/07/2013;14:42:44;14/07/2013;14:42:47;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/07/2013;00:54:25;29/07/2013;00:58:26;00:04:01;All data available;SARAL;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
31/07/2013;14:08:03;31/07/2013;14:08:11;00:00:08;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/08/2013;13:48:06;07/08/2013;13:48:09;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/08/2013;13:51:02;26/08/2013;13:51:05;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/10/2013;13:56:14;03/10/2013;13:57:53;00:01:39;All data available;SARAL;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
07/10/2013;13:30:20;07/10/2013;13:32:01;00:01:41;All data available;SARAL;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
09/10/2013;14:08:27;09/10/2013;14:08:33;00:00:06;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/10/2013;14:11:24;28/10/2013;14:11:26;00:00:02;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/11/2013;13:57:01;07/11/2013;13:57:03;00:00:02;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/11/2013;14:31:29;25/11/2013;14:31:32;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/12/2013;13:56:58;12/12/2013;13:57:01;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/12/2013;14:25:41;27/12/2013;14:25:44;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/01/2014;12:39:18;28/01/2014;12:39:21;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/03/2014;14:51:28;03/03/2014;14:51:32;00:00:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/03/2014;12:47:52;26/03/2014;12:47:56;00:00:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/04/2014;12:24:51;18/04/2014;12:24:55;00:00:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/05/2014;14:31:18;19/05/2014;14:31:21;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/07/2014;12:47:45;09/07/2014;12:47:48;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/08/2014;12:47:41;13/08/2014;12:47:44;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/09/2014;13:45:09;12/09/2014;13:45:11;00:00:02;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/10/2014;12:40:35;06/10/2014;12:40:38;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/10/2014;12:14:48;10/10/2014;12:15:10;00:00:22;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/10/2014;12:27:00;16/10/2014;12:27:10;00:00:10;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/11/2014;12:27:14;04/11/2014;12:27:17;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/11/2014;13:39:35;21/11/2014;13:39:48;00:00:13;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/12/2014;13:47:36;10/12/2014;13:47:39;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/12/2014;13:44:42;26/12/2014;13:44:45;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/01/2015;14:31:39;22/01/2015;14:31:42;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/02/2015;13:48:31;21/02/2015;13:48:34;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/03/2015;13:50:51;31/03/2015;13:50:54;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/04/2015;12:28:45;09/04/2015;12:28:50;00:00:05;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/05/2015;10:01:59;26/05/2015;10:02:00;00:00:01;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/05/2015;12:51:42;26/05/2015;12:51:48;00:00:06;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/06/2015;13:32:36;16/06/2015;13:32:37;00:00:01;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/07/2015;13:41:30;08/07/2015;13:41:34;00:00:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/08/2015;12:33:32;11/08/2015;12:33:36;00:00:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/08/2015;12:24:47;24/08/2015;12:24:50;00:00:03;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/10/2015;13:33:16;21/10/2015;13:52:20;00:19:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/11/2015;13:41:08;12/11/2015;13:57:42;00:16:34;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/11/2015;13:08:18;26/11/2015;13:24:57;00:16:39;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/01/2016;14:28:48;07/01/2016;14:44:39;00:15:51;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/03/2016;15:08:55;18/03/2016;15:25:40;00:16:45;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/04/2016;13:18:44;07/04/2016;13:34:31;00:15:47;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/07/2016;12:13:35;04/07/2016;12:31:15;00:17:40;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/12/2017;12:32:08;02/12/2017;12:48:47;00:16:39;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/06/2019;13:29:40;01/06/2019;13:46:20;00:16:40;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/11/2021;12:18:51;20/11/2021;12:18:55;00:00:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/04/2022;10:08:35;18/04/2022;12:27:39;02:19:04;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/09/2022;11:46:00;21/09/2022;11:46:08;00:00:08;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/01/2023;11:51:29;27/01/2023;11:51:37;00:00:08;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/05/2023;12:58:27;26/05/2023;12:58:32;00:00:05;All data available;SARAL;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/03/2016;12:59:01;02/03/2016;15:33:51;02:34:50;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/03/2016;12:21:33;07/03/2016;12:22:27;00:00:54;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
21/03/2016;11:16:05;21/03/2016;11:20:43;00:04:38;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
23/03/2016;13:27:03;23/03/2016;13:27:05;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/04/2016;09:11:29;13/04/2016;10:52:44;01:41:15;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/04/2016;12:03:36;19/04/2016;12:10:21;00:06:45;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
02/06/2016;11:14:15;02/06/2016;11:14:29;00:00:14;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/07/2016;12:45:33;21/07/2016;12:45:37;00:00:04;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/08/2016;07:25:50;31/08/2016;07:34:32;00:08:42;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
22/09/2016;07:59:09;22/09/2016;07:59:11;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/11/2016;12:05:36;01/11/2016;12:05:50;00:00:14;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/12/2016;08:00:42;01/12/2016;08:00:44;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/12/2016;08:46:39;14/12/2016;08:58:42;00:12:03;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
23/02/2017;09:40:54;23/02/2017;09:40:57;00:00:03;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/03/2017;07:42:58;15/03/2017;07:54:54;00:11:56;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/04/2017;10:58:30;27/04/2017;10:58:44;00:00:14;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/05/2017;14:35:36;23/05/2017;14:35:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/07/2017;09:45:01;12/07/2017;09:45:05;00:00:04;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/09/2017;10:26:40;06/09/2017;10:39:18;00:12:38;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/09/2017;08:08:17;27/09/2017;08:08:20;00:00:03;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/11/2017;09:20:38;29/11/2017;09:20:41;00:00:03;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/12/2017;08:09:18;13/12/2017;08:20:35;00:11:17;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
28/02/2018;10:05:36;28/02/2018;10:05:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/05/2018;08:12:27;24/05/2018;08:12:31;00:00:04;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/08/2018;08:15:36;01/08/2018;08:15:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/08/2018;07:48:28;29/08/2018;08:01:54;00:13:26;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
28/11/2018;13:45:36;28/11/2018;13:45:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/12/2018;09:31:48;19/12/2018;09:43:57;00:12:09;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/02/2019;09:15:36;27/02/2019;09:15:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/03/2019;08:08:20;13/03/2019;08:22:10;00:13:50;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
13/06/2019;08:23:36;13/06/2019;08:23:40;00:00:04;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/08/2019;12:12:48;28/08/2019;12:25:08;00:12:20;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/11/2019;08:05:36;27/11/2019;08:05:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/12/2019;11:57:28;11/12/2019;12:11:38;00:14:10;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
11/03/2020;09:11:29;11/03/2020;09:26:20;00:14:51;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
17/06/2020;10:13:15;17/06/2020;10:13:19;00:00:04;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/09/2020;08:34:34;02/09/2020;08:47:30;00:12:56;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
02/12/2020;07:47:30;02/12/2020;07:47:44;00:00:14;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/12/2020;11:39:01;16/12/2020;11:55:40;00:16:39;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
27/01/2021;08:23:36;27/01/2021;08:23:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/03/2021;07:11:51;17/03/2021;07:26:42;00:14:51;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
01/06/2021;09:30:30;01/06/2021;09:30:44;00:00:14;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/08/2021;09:15:35;10/08/2021;09:15:39;00:00:04;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/09/2021;06:33:21;08/09/2021;06:48:18;00:14:57;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
04/11/2021;07:10:29;04/11/2021;07:10:45;00:00:16;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/11/2021;02:42:16;30/11/2021;02:42:58;00:00:42;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/12/2021;02:55:11;03/12/2021;02:56:03;00:00:52;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/12/2021;03:00:58;07/12/2021;03:01:40;00:00:42;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/12/2021;07:39:43;15/12/2021;07:53:36;00:13:53;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
07/01/2022;00:09:02;07/01/2022;02:12:27;02:03:25;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/01/2022;07:30:36;19/01/2022;07:30:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/02/2022;07:38:30;23/02/2022;07:38:44;00:00:14;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/03/2022;14:37:22;13/03/2022;14:52:19;00:14:57;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
13/04/2022;07:56:23;13/04/2022;07:56:51;00:00:28;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/05/2022;06:08:08;18/05/2022;06:08:36;00:00:28;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/06/2022;09:30:29;14/06/2022;09:30:45;00:00:16;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/07/2022;06:41:29;21/07/2022;06:41:45;00:00:16;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/08/2022;08:13:57;25/08/2022;08:28:55;00:14:58;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
06/10/2022;07:00:23;06/10/2022;07:00:51;00:00:28;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/10/2022;11:20:29;31/10/2022;11:20:45;00:00:16;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/11/2022;08:25:29;22/11/2022;08:25:45;00:00:16;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/12/2022;11:20:03;08/12/2022;11:35:00;00:14:57;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/12/2022;12:55:24;28/12/2022;12:55:50;00:00:26;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/01/2023;07:10:17;18/01/2023;07:10:57;00:00:40;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/02/2023;07:50:17;16/02/2023;07:50:57;00:00:40;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/03/2023;08:42:16;01/03/2023;08:57:13;00:14:57;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
14/03/2023;09:55:11;14/03/2023;09:56:03;00:00:52;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
05/04/2023;07:00:23;05/04/2023;07:00:51;00:00:28;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/04/2023;08:00:23;26/04/2023;08:00:51;00:00:28;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/05/2023;07:35:23;16/05/2023;07:35:51;00:00:28;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/06/2023;06:45:18;14/06/2023;06:45:56;00:00:38;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/07/2023;07:42:24;05/07/2023;07:42:50;00:00:26;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/07/2023;08:10:29;27/07/2023;08:10:45;00:00:16;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/07/2023;14:29:47;30/07/2023;17:00:20;02:30:33;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/08/2023;07:14:52;17/08/2023;07:31:45;00:16:53;All data available;SENTINEL-3A;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
31/08/2023;08:05:24;31/08/2023;08:05:50;00:00:26;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/09/2023;08:10:16;27/09/2023;08:10:58;00:00:42;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/10/2023;10:15:36;31/10/2023;10:15:38;00:00:02;All data available;SENTINEL-3A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
